batch,case,cells,directions,grid,reference_case,reference_cells,reference_directions,reference_map,reference_max_distance,reference_mean_distance,rep,rsi_batch_cap_requested,rsi_batch_capacity_actual,rsi_cache_gib_s,rsi_cache_hits,rsi_cache_misses,rsi_cache_read_bytes,rsi_cache_s,rsi_cache_wall_s,rsi_direction_h2d_bytes,rsi_h2d_bytes,rsi_h2d_gib_s,rsi_h2d_s,rsi_iterations,rsi_mcell_sweeps_per_s,rsi_parallel_efficiency_mcell_sweeps_s,rsi_plan_s,rsi_samples_per_s,rsi_sweep_blocks,rsi_sweep_launches,rsi_sweep_logical_threads,rsi_sweep_s,rsi_sweep_samples_per_s,rsi_sweep_threads_per_block,rsi_tail_max_abs_vs_reference,rsi_tail_rel_l2_vs_reference,rsi_total_s,rsi_vs_si_parallel_efficiency_gain,rsi_vs_si_speedup,samples,si_cache_gib_s,si_cache_read_bytes,si_cache_s,si_h2d_bytes,si_h2d_gib_s,si_h2d_s,si_iterations,si_mcell_sweeps_per_s,si_parallel_efficiency_mcell_sweeps_s,si_plan_s,si_rel_l2_vs_reference,si_sweep_blocks,si_sweep_launches,si_sweep_logical_threads,si_sweep_s,si_sweep_threads_per_block,si_total_s,sn
128,100k_s316_r8192_b128_rep1,94378.0,100488,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.3651507770027513,193717.0,0.0,73409321076.0,438.828,28.9063,786432.0,73397891773.0,3.1007849153498332,22.0451,24.0,1198.1474432419868,1198.1474432419868,57.0515,101.39605233680025,397990400.0,621860.0,101885542400.0,15.4868,528.9666038174445,256.0,0.0062829999999999275,0.008276968860737907,80.7921,0.670569712938243,5.8764037572980525,8192,1.4472960925175493,341379858912.0,219.675,396828126024.0,3.117171683846351,118.561,14.0,1786.760451783679,1786.760451783679,397.921,0.0,1406832.0,11004.0,360148992.0,74.3099,256.0,474.767,316
128,100k_s70_r1024_b128_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.270405747879584,18410.0,0.0,6976507640.0,43.254,2.86177,98304.0,6975421450.0,3.0236195108501747,2.14854,24.0,1098.3519410533493,1098.3519410533493,5.12471,129.21820462409366,49617920.0,77528.0,12702187520.0,2.11174,484.9081799842783,256.0,0.04596,0.042371534684476984,7.92458,0.6087989212751596,0.7689341264773654,1024,1.6834087917997584,1909799328.0,1.05657,1909621968.0,2.8120389719029757,0.63245,14.0,1804.1292496918304,1804.1292496918304,2.24863,0.017969905743432036,70560.0,560.0,18063360.0,3.69115,256.0,6.09348,70
256,100k_s70_r1024_b256_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.6513644645723002,14225.0,0.0,5390591080.0,45.7805,3.04014,98304.0,5389751805.0,3.0253301475846786,1.65919,24.0,1204.731662572003,1204.731662572003,5.21491,134.2447291901005,50494720.0,39449.0,12926648320.0,1.92527,531.8734515158912,256.0,0.04596,0.042371534684476984,7.62786,0.7693278112171492,0.9031209277569332,1024,1.509944587759982,1909799328.0,1.17795,1909621968.0,2.8028563986434465,0.634522,14.0,1565.9536091201535,1565.9536091201535,2.4369,0.017969905743432036,70560.0,560.0,18063360.0,4.25256,256.0,6.88888,70
64,100k_s70_r1024_b64_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.6366034344801597,20773.0,372.0,7871971872.0,47.2191,4.47961,98304.0,8011694693.0,2.999815917001872,2.48731,24.0,801.7815400038024,801.7815400038024,7.34961,92.80069600522005,48417280.0,151304.0,12394823680.0,2.89285,353.9761826572411,256.0,0.04596,0.042371534684476984,11.0344,0.44293136055950283,0.5687259841948815,1024,1.473273772355704,1909799328.0,1.20727,1909621968.0,2.8226520902056227,0.630072,14.0,1810.1710815666938,1810.1710815666938,2.44838,0.017969905743432036,70560.0,560.0,18063360.0,3.67883,256.0,6.27555,70
128,100k_s70_r4096_b128_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,3.0990210225419754,73554.0,0.0,27873442816.0,126.309,8.37657,393216.0,27869103130.0,2.9829499606093774,8.70116,24.0,1038.6458161349583,1038.6458161349583,19.1052,134.75811970311102,198535680.0,310212.0,50825134080.0,8.93253,458.5486978493215,256.0,0.022540000000000004,0.02199050004198293,30.3952,0.563255329593262,0.19754829709954205,4096,1.7047714789681794,1909799328.0,1.04333,1909621968.0,2.8187688968523745,0.63094,14.0,1844.0053055245573,1844.0053055245573,2.24904,0.017969905743432036,70560.0,560.0,18063360.0,3.61133,256.0,6.00452,70
256,100k_s70_r4096_b256_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.4652207220656512,56750.0,0.0,21505531696.0,123.004,8.12446,393216.0,21502183446.0,3.015852068846118,6.64007,24.0,1125.4101425665374,1125.4101425665374,14.5791,163.6553967125083,202105600.0,157895.0,51739033600.0,8.24387,496.85402608241037,256.0,0.022540000000000004,0.02199050004198293,25.0282,0.720925051967494,0.2935764457691724,4096,1.1583151380959602,1909799328.0,1.53554,1909621968.0,2.7382876988194274,0.649484,14.0,1561.0639961742947,1561.0639961742947,2.88489,0.017969905743432036,70560.0,560.0,18063360.0,4.26588,256.0,7.34769,70
64,100k_s70_r4096_b64_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.4124681237370855,84659.0,37.0,32081699152.0,128.633,8.75566,393216.0,32090723344.0,3.044946021180077,9.81522,24.0,836.698824187221,836.698824187221,17.2236,132.43833986471628,192976704.0,606849.0,49402036224.0,11.0885,369.3917121341931,256.0,0.022540000000000004,0.02199050004198293,30.9276,0.45643999988957124,0.19690923317683878,4096,1.6437984410338629,1909799328.0,1.08203,1909621968.0,2.825549068166928,0.629426,14.0,1833.09706508993,1833.09706508993,2.30915,0.017969905743432036,70560.0,560.0,18063360.0,3.63282,256.0,6.08993,70
128,100k_s70_r512_b128_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.7531057514871438,9225.0,0.0,3495829880.0,27.8061,1.85713,49152.0,3495285605.0,3.07228388340807,1.05955,24.0,1242.2946756819292,1242.2946756819292,3.67289,105.84723267371764,24771840.0,38706.0,6341591040.0,0.933528,548.4570361038983,256.0,0.04525000000000001,0.04001315747460355,4.83716,0.6734735268334995,1.264355530931373,512,1.5456347835341047,1909799328.0,1.15075,1909621968.0,2.814330663406896,0.631935,14.0,1844.608030137252,1844.608030137252,2.36222,0.017969905743432036,70560.0,560.0,18063360.0,3.61015,256.0,6.11589,70
256,100k_s70_r512_b256_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.123152381624671,7142.0,0.0,2706474756.0,33.5798,2.24422,49152.0,2706053378.0,3.038438611796693,0.829442,24.0,1262.3675431377928,1262.3675431377928,3.80496,103.22976081745067,25217280.0,19701.0,6455623680.0,0.918684,557.3189475380001,256.0,0.04525000000000001,0.04001315747460355,4.95981,0.7506763964081482,1.2708248904695945,512,1.763945560631808,1909799328.0,1.00833,1909621968.0,2.8638274042250917,0.621013,14.0,1681.6401170704114,1681.6401170704114,2.17138,0.017969905743432036,70560.0,560.0,18063360.0,3.96001,256.0,6.30305,70
64,100k_s70_r512_b64_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.2820719260301592,7262.0,3314.0,2751950336.0,13.6365,9.08617,49152.0,4007171652.0,3.0433753199703166,1.22626,24.0,856.7395053337668,856.7395053337668,10.9471,40.379185791574,24186880.0,75584.0,6191841280.0,1.35364,378.23941372890874,256.0,0.04525000000000001,0.04001315747460355,12.6798,0.47280055368975404,0.4890842126847426,512,1.5941198540460415,1909799328.0,1.11575,1909621968.0,2.7537548971875787,0.645836,14.0,1812.0526692444375,1812.0526692444375,2.38052,0.017969905743432036,70560.0,560.0,18063360.0,3.67501,256.0,6.20149,70
128,100k_s70_r64_b128_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.6527184770701983,1317.0,0.0,499082396.0,10.3746,0.712109,6144.0,499004693.0,3.0386908207191525,0.152939,24.0,653.5854895648763,653.5854895648763,1.20828,43.688392540206976,3005760.0,9393.0,769474560.0,0.221799,288.5495426038891,256.0,0.07579000000000002,0.09633202319576643,1.46492,0.35412487981319607,4.083478961308467,64,1.718691275463697,1909799328.0,1.03488,1909621968.0,2.809826475129137,0.632948,14.0,1845.6356128088155,1845.6356128088155,2.23188,0.017969905743432036,70560.0,560.0,18063360.0,3.60814,256.0,5.98197,70
256,100k_s70_r64_b256_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.5781357654006428,1317.0,0.0,499082396.0,11.7461,0.803975,6144.0,499004693.0,2.9296934068169533,0.158629,24.0,769.5492419416487,769.5492419416487,1.33554,41.130312397575885,3005760.0,9393.0,769474560.0,0.188376,339.7460398352232,256.0,0.07579000000000002,0.09633202319576643,1.55603,0.4226914531047906,3.8921614621826057,64,1.6869853149885432,1909799328.0,1.05433,1909621968.0,2.8407950313395087,0.626048,14.0,1820.5933341899572,1820.5933341899572,2.25351,0.017969905743432036,70560.0,560.0,18063360.0,3.65777,256.0,6.05632,70
64,100k_s70_r64_b64_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.0,0.0,1317.0,0.0,1.72758,3.30442,6144.0,499004693.0,3.0645393997320554,0.151649,24.0,768.7575330116138,768.7575330116138,3.73979,16.138549447002514,3005760.0,9393.0,769474560.0,0.18857,339.3965105796256,256.0,0.07579000000000002,0.09633202319576643,3.96566,0.4151950646090753,1.480906078685515,64,1.66159637826676,1909799328.0,1.07044,1909621968.0,2.8798773994417264,0.617552,14.0,1851.557493188011,1851.557493188011,2.14016,0.017969905743432036,70560.0,560.0,18063360.0,3.5966,256.0,5.87277,70
128,100k_s70_r8_b128_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,2.057267393293201,0.0,0.0,71239192.0,0.0322499,0.0,768.0,71232588.0,2.9242674953356507,0.0226862,24.0,139.8807808990065,139.8807808990065,0.0774041,36.87366621035505,71264.0,8908.0,18243584.0,0.129543,61.75555607018519,256.0,0.17840699999999998,0.24456687252410086,0.216957,0.07719738582849674,29.154025912968926,8,1.3359164992878705,1909799328.0,1.3314,1909621968.0,2.7893912933648646,0.637585,14.0,1811.988571863929,1811.988571863929,2.4692,0.017969905743432036,70560.0,560.0,18063360.0,3.67514,256.0,6.32517,70
256,100k_s70_r8_b256_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,2.0054428580875063,0.0,0.0,71239192.0,0.0330833,0.0,768.0,71232588.0,2.922361008443841,0.022701,24.0,89.30263365399779,89.30263365399779,0.0774849,27.313449142357697,71264.0,8908.0,18243584.0,0.202912,39.42595805078063,256.0,0.17840699999999998,0.24456687252410086,0.292896,0.048446188126725215,20.33151698896537,8,1.5645466619329638,1909799328.0,1.13684,1909621968.0,2.8751193030745505,0.618574,14.0,1843.336640240932,1843.336640240932,2.20389,0.017969905743432036,70560.0,560.0,18063360.0,3.61264,256.0,5.95502,70
64,100k_s70_r8_b64_rep1,94378.0,5040,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,5.7212e-05,0.0,768.0,71232588.0,2.867179703114096,0.0231379,24.0,150.61195382045165,150.61195382045165,0.531959,12.080431513013645,71264.0,8908.0,18243584.0,0.120313,66.49323015800454,256.0,0.17840699999999998,0.24456687252410086,0.662228,0.08268591487362525,26.34878017842797,8,0.0,0.0,0.00201859,1909621968.0,2.858428263863277,0.622186,14.0,1821.4946771846521,1821.4946771846521,13.6476,0.017969905743432036,70560.0,560.0,18063360.0,3.65596,256.0,17.4489,70
128,10k_s100_r1024_b128_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.5716518866600082,21221.0,0.0,792769720.0,6.91103,0.469776,98304.0,791517681.0,2.934909501262469,0.251169,24.0,493.2089467142299,493.2089467142299,0.668573,828.5594070621743,3606016.0,28172.0,923140096.0,0.457777,2236.897004436658,256.0,0.011050999999999978,0.021454042561192748,1.23588,0.33174573587378237,1.1638346765058096,1024,1.5286036621189243,380808896.0,0.232013,380449976.0,2.0183517582495982,0.17555,14.0,1486.707720342421,1486.707720342421,0.475356,0.010331462357188917,142800.0,1120.0,36556800.0,0.882422,256.0,1.43836,100
256,10k_s100_r1024_b256_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.1353227045970853,18492.0,0.0,690820964.0,8.52335,0.566691,98304.0,689729936.0,2.950657368523292,0.217701,24.0,773.3267753348929,773.3267753348929,0.917123,787.7710848007878,3639552.0,14217.0,931725312.0,0.291959,3507.3417842916297,256.0,0.011050999999999978,0.021454042561192748,1.29987,0.5399667623412416,1.1475532168601474,1024,1.5733535692512355,380808896.0,0.225414,380449976.0,1.9865533256375703,0.17836,14.0,1432.1747730949692,1432.1747730949692,0.470389,0.010331462357188917,142800.0,1120.0,36556800.0,0.916022,256.0,1.49167,100
64,10k_s100_r1024_b64_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.321583874345581,22856.0,0.0,853847648.0,8.34119,0.601708,98304.0,852499144.0,2.878555622761448,0.275816,24.0,255.29370686302002,255.29370686302002,0.444816,689.3812399437185,3575936.0,55874.0,915439616.0,0.884392,1157.8576016065274,256.0,0.011050999999999978,0.021454042561192748,1.48539,0.17259492444545865,0.9988218582325181,1024,1.3854937590699123,380808896.0,0.255978,380449976.0,1.9270226309931855,0.18387,14.0,1479.1495618035676,1479.1495618035676,0.514945,0.010331462357188917,142800.0,1120.0,36556800.0,0.886931,256.0,1.48364,100
128,10k_s100_r4096_b128_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.160124705395026,85033.0,0.0,3176672484.0,20.0008,1.3696,393216.0,3171655537.0,2.9412458681963973,1.00428,24.0,441.58188138999316,441.58188138999316,1.83129,951.5136873013809,14440064.0,112813.0,3696656384.0,2.04519,2002.7479109520389,256.0,0.010653999999999997,0.017381265682337735,4.30472,0.29013253602087724,0.32481322827036374,4096,1.564469820371064,380808896.0,0.226694,380449976.0,2.1252753221650753,0.166718,14.0,1522.0005568703884,1522.0005568703884,0.459337,0.010331462357188917,142800.0,1120.0,36556800.0,0.86196,256.0,1.39823,100
256,10k_s100_r4096_b256_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.1851549692266437,74055.0,0.0,2766560156.0,17.7012,1.17912,393216.0,2762190911.0,2.9814572404900086,0.86283,24.0,861.286178319044,861.286178319044,2.22809,1135.0882492316816,14553856.0,56851.0,3725787136.0,1.04857,3906.2723518696894,256.0,0.010653999999999997,0.017381265682337735,3.60853,0.5719826584152262,0.38927762828631046,4096,1.601025295728555,380808896.0,0.221518,380449976.0,2.1024123227223304,0.168531,14.0,1505.790718735043,1505.790718735043,0.455327,0.010331462357188917,142800.0,1120.0,36556800.0,0.871239,256.0,1.40472,100
64,10k_s100_r4096_b64_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.9279379107359476,91412.0,0.0,3414973652.0,22.9223,1.64966,393216.0,3409580344.0,2.8848564070175966,1.10072,24.0,297.7033537489864,297.7033537489864,1.41046,817.5240756449278,14311616.0,223619.0,3663773696.0,3.03362,1350.2020688154746,256.0,0.010653999999999997,0.017381265682337735,5.01025,0.20016144319688176,0.2915822563744324,4096,1.4760539946610647,380808896.0,0.240273,380449976.0,1.8508911794764593,0.191433,14.0,1487.3161833478637,1487.3161833478637,0.500777,0.010331462357188917,142800.0,1120.0,36556800.0,0.882061,256.0,1.4609,100
128,10k_s100_r512_b128_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.0354016358213167,10601.0,0.0,396031248.0,5.34135,0.356222,49152.0,395405789.0,2.9397938548133915,0.125264,24.0,625.1411040906398,625.1411040906398,0.53309,666.2571960982312,1804928.0,14101.0,462061568.0,0.180583,2835.261347967417,256.0,0.022338999999999998,0.042521702431902716,0.768472,0.4209638799672974,1.929634391363641,512,1.434489135677384,380808896.0,0.247235,380449976.0,1.8327392742977877,0.193329,14.0,1485.0231429337928,1485.0231429337928,0.512739,0.010331462357188917,142800.0,1120.0,36556800.0,0.883423,256.0,1.48287,100
256,10k_s100_r512_b256_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,0.7883007794378132,9241.0,0.0,345224712.0,6.18022,0.407859,49152.0,344679493.0,2.8967116609027217,0.110818,24.0,1056.7836441249158,1056.7836441249158,0.607589,674.8972495300764,1821440.0,7115.0,466288640.0,0.106824,4792.9304276192615,256.0,0.022338999999999998,0.042521702431902716,0.758634,0.7325474588846997,1.9907491623101523,512,1.390872987980603,380808896.0,0.254988,380449976.0,1.8749062136443186,0.188981,14.0,1442.61457917534,1442.61457917534,0.515124,0.010331462357188917,142800.0,1120.0,36556800.0,0.909393,256.0,1.51025,100
64,10k_s100_r512_b64_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.6819026232142043,11437.0,0.0,427261348.0,8.64197,0.583541,49152.0,426586565.0,2.8041141579475948,0.141681,24.0,194.29164264336103,194.29164264336103,0.504685,433.09451103460526,1788672.0,27948.0,457900032.0,0.581033,881.1891923522415,256.0,0.022338999999999998,0.042521702431902716,1.18219,0.13294168122214436,1.2909261624611947,512,1.3460398338369672,380808896.0,0.263481,380449976.0,1.8258637985783404,0.194057,14.0,1461.480258540596,1461.480258540596,0.530732,0.010331462357188917,142800.0,1120.0,36556800.0,0.897654,256.0,1.52612,100
128,10k_s100_r64_b128_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.4190049420362976,1426.0,0.0,53271680.0,1.77546,0.118407,6144.0,53187546.0,2.747291367812095,0.0180304,24.0,352.9652243297123,352.9652243297123,0.157895,308.8221811531613,224256.0,3504.0,57409536.0,0.0399791,1600.8364370383526,256.0,0.04320199999999996,0.07634711831383721,0.207239,0.23465894543344282,6.79577685667273,64,1.545914266544027,380808896.0,0.229415,380449976.0,2.075078044408039,0.170751,14.0,1504.1626632973391,1504.1626632973391,0.465679,0.010331462357188917,142800.0,1120.0,36556800.0,0.872182,256.0,1.40835,100
256,10k_s100_r64_b256_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.4276624271329359,1426.0,0.0,53271680.0,1.74033,0.11601,6144.0,53187546.0,2.9454120848515366,0.0168176,24.0,332.2291074152901,332.2291074152901,0.152115,312.4740622116328,224256.0,3504.0,57409536.0,0.0424744,1506.789972312734,256.0,0.04320199999999996,0.07634711831383721,0.204817,0.2217179399965211,7.031740529350591,64,1.5320902929312827,380808896.0,0.231485,380449976.0,1.9493392631184057,0.181765,14.0,1498.431328653437,1498.431328653437,0.479819,0.010331462357188917,142800.0,1120.0,36556800.0,0.875518,256.0,1.44022,100
64,10k_s100_r64_b64_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.2849723613808998,1426.0,0.0,53271680.0,2.63094,0.174098,6144.0,53187546.0,2.723635689129554,0.018187,24.0,306.7745827599476,306.7745827599476,0.231949,221.470912910024,224256.0,3504.0,57409536.0,0.0459987,1391.3436684080202,256.0,0.04320199999999996,0.07634711831383721,0.288977,0.206270323350205,5.013028718548536,64,1.3891296843780767,380808896.0,0.255308,380449976.0,2.1390680630072927,0.165643,14.0,1487.2453670376362,1487.2453670376362,0.486139,0.010331462357188917,142800.0,1120.0,36556800.0,0.882103,256.0,1.44865,100
128,10k_s100_r8_b128_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,0.9000375497729249,0.0,0.0,7093792.0,0.00734037,0.0,768.0,7087118.0,2.3785628506328766,0.00277495,24.0,50.76041163063748,50.76041163063748,0.0136909,149.8421974358254,26712.0,3339.0,6838272.0,0.0347496,230.21847733499092,256.0,0.15832899999999994,0.23893117807919945,0.0533895,0.033422189927148425,26.070107418125286,8,1.6025662387166941,380808896.0,0.221305,380449976.0,2.0932335981610266,0.16927,14.0,1518.7637836204572,1518.7637836204572,0.454317,0.010331462357188917,142800.0,1120.0,36556800.0,0.863797,256.0,1.39187,100
256,10k_s100_r8_b256_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,0.4673043443577587,0.0,0.0,7093792.0,0.0141377,0.0,768.0,7087118.0,1.9393982882490335,0.00340332,24.0,37.86753798230605,37.86753798230605,0.0216902,106.41411051105378,26712.0,3339.0,6838272.0,0.0465809,171.74421275673075,256.0,0.15832899999999994,0.23893117807919945,0.075178,0.02503854548094342,19.446779642980662,8,1.3242027340855556,380808896.0,0.267826,380449976.0,1.999602988559093,0.177196,14.0,1512.369718565587,1512.369718565587,0.5122,0.010331462357188917,142800.0,1120.0,36556800.0,0.867449,256.0,1.46197,100
64,10k_s100_r8_b64_rep1,9187.0,10200,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,4.3242e-05,0.0,768.0,7087118.0,2.2533475521443767,0.00292915,24.0,18.02757019279512,18.02757019279512,0.041143,54.34081198758313,26712.0,3339.0,6838272.0,0.0978448,81.76213758932514,256.0,0.15832899999999994,0.23893117807919945,0.147219,0.011919806596129533,12.756777318145076,8,0.5188957740791974,380808896.0,0.683482,380449976.0,1.9972360075798845,0.177406,14.0,1512.4045887329107,1512.4045887329107,0.927757,0.010331462357188917,142800.0,1120.0,36556800.0,0.867429,256.0,1.87804,100
128,10k_s10_r1024_b128_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.5024775843669365,0.0,0.0,35854720.0,0.0133437,0.0,98304.0,35820928.0,1.9023441633873925,0.0175367,24.0,501.7706048901473,501.7706048901473,0.0221186,1980.5963451808066,3560192.0,27814.0,911409152.0,0.449966,2275.7274994110667,256.0,0.06370500000000001,0.12784408479694098,0.517016,0.3445321392536961,0.07477215405325947,1024,0.406200857141501,4481840.0,0.0102758,4477616.0,1.9106922127547918,0.00218251,14.0,1456.3825771872876,1456.3825771872876,0.017537,0.12593794285704615,1680.0,14.0,430080.0,0.0105976,256.0,0.0386584,10
256,10k_s10_r1024_b256_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.2113878357922756,0.0,0.0,17927360.0,0.00755008,0.0,98304.0,17910464.0,2.2770971079734403,0.0073253,24.0,917.2406855954272,917.2406855954272,0.0104701,3589.6572999046493,3563264.0,13919.0,912195584.0,0.246151,4160.048100556162,256.0,0.06370500000000001,0.12784408479694098,0.285264,0.6304790613427182,0.09069949240002242,1024,1.2910090338290205,4481840.0,0.00323316,4477616.0,2.106762619422883,0.00197939,14.0,1454.8313208720979,1454.8313208720979,0.00825701,0.12593794285704615,1680.0,14.0,430080.0,0.0106089,256.0,0.0258733,10
64,10k_s10_r1024_b64_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.682799367219628,0.0,0.0,71709440.0,0.0181342,0.0,98304.0,71641856.0,1.9723102461823327,0.0338292,24.0,291.20090798875333,291.20090798875333,0.041497,1146.866054108782,3550720.0,55480.0,908984320.0,0.77534,1320.7109139216343,256.0,0.06370500000000001,0.12784408479694098,0.892868,0.23963356168169542,0.03762907843040628,1024,0.6291224573552137,4481840.0,0.0066347,4477616.0,1.8648591826395637,0.00223615,14.0,1215.1925045272026,1215.1925045272026,0.0119434,0.12593794285704615,1680.0,14.0,430080.0,0.012701,256.0,0.0335978,10
128,10k_s10_r4096_b128_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,6.756533776288431,0.0,0.0,143418880.0,0.0197689,0.0,393216.0,143283712.0,2.286809798217806,0.0583535,24.0,632.0510949211614,632.0510949211614,0.0713557,2493.167527953789,14238720.0,111240.0,3645112320.0,1.42887,2866.600880415993,256.0,0.06952000000000003,0.12608297476793495,1.64289,0.439474485832461,0.01614411190037069,4096,1.2227709736127175,4481840.0,0.00341359,4477616.0,1.551799730306021,0.00268727,14.0,1438.1974728838195,1438.1974728838195,0.00902698,0.12593794285704615,1680.0,14.0,430080.0,0.0107316,256.0,0.026523,10
256,10k_s10_r4096_b256_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,0.7173967998134573,0.0,0.0,71709440.0,0.093093,0.0,393216.0,71641856.0,2.1215092409929177,0.0314501,24.0,921.5028294474772,921.5028294474772,0.0391223,3650.135899835138,14252800.0,55675.0,3648716800.0,0.98005,4179.3786031324935,256.0,0.06952000000000003,0.12608297476793495,1.12215,0.6146015057540796,0.029250189368622736,4096,0.4230966421009317,4481840.0,0.00986545,4477616.0,1.9465913853871428,0.00214226,14.0,1499.350100544983,1499.350100544983,0.016998,0.12593794285704615,1680.0,14.0,430080.0,0.0102939,256.0,0.0328231,10
64,10k_s10_r4096_b64_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,5.753723575456112,0.0,0.0,286837760.0,0.0464288,0.0,393216.0,286567424.0,2.053527573736048,0.129965,24.0,292.11170848306267,292.11170848306267,0.154076,1159.082355404759,14203200.0,221925.0,3636019200.0,3.09169,1324.8417532158787,256.0,0.06952000000000003,0.12608297476793495,3.53383,0.1990423323720776,0.008751128379124068,4096,1.1025891765036668,4481840.0,0.00378567,4477616.0,1.3916121141491893,0.0029966,14.0,1467.5858396645335,1467.5858396645335,0.010014,0.12593794285704615,1680.0,14.0,430080.0,0.0105167,256.0,0.030925,10
